OBJECTID,ID_POLYGON,ID_COBER,ID_ANCES,INTER_ID,INTER_ANCE,ATRIBUTOS,SUPERF_HA,SUPERF_POR,CODE_ABREV,DESC_COBER,COB_PADRES,LIST_ATRIB,LIST_OBLIG,LIST_OPCIO
6293568,35e9cff8-236c-4957-a57a-da3275cceeae,104,"600,813",7,"1,4",,2.83283492026,4.4,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6293569,35e9cff8-236c-4957-a57a-da3275cceeae,102,"600,813",8,"1,4",,1.41641746013,2.2,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6293570,35e9cff8-236c-4957-a57a-da3275cceeae,103,"600,813",9,"1,4",,0.70820873007,1.1,LAA,Lámina de Agua Artificial,100,,,
6293571,35e9cff8-236c-4957-a57a-da3275cceeae,111,"600,813",10,"1,4",,0.70820873007,1.1,OCT,Otras Construcciones,100,,,
6293572,35e9cff8-236c-4957-a57a-da3275cceeae,212,600,11,1,31,12.87652236483,20.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6293789,2a1bdace-6093-469f-8159-3aa568cb8a14,600,,1,,12,36.69842146411,100.0,,No Predefinida,599,+10,,
6293790,2a1bdace-6093-469f-8159-3aa568cb8a14,300,600,2,1,46,15.41333701493,42.0,PST,Pastizal,99,"44,45,46,47",,
6293791,2a1bdace-6093-469f-8159-3aa568cb8a14,223,600,3,1,31,12.84444751244,35.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6293792,2a1bdace-6093-469f-8159-3aa568cb8a14,232,600,4,1,31,6.60571586354,18.0,LOL,Olivar,220,"+30,35,36",,
6293793,2a1bdace-6093-469f-8159-3aa568cb8a14,231,600,5,1,31,1.83492107321,5.0,LVI,Viñedo,220,"+30,35,36",,
6293865,3705644f-2080-43a8-973b-9e1c7e9dea1d,300,,1,,,363.32210401604,100.0,PST,Pastizal,99,"44,45,46,47",,
6294119,2b1edd34-6c21-49fa-abeb-6746e2292a7d,812,,1,,28,24.53959999124,100.0,UEN,Ensanche,810,28,100,
6294120,2b1edd34-6c21-49fa-abeb-6746e2292a7d,121,812,2,1,,12.26979999562,50.0,SNE,Suelo No Edificado,100,,,
6294121,2b1edd34-6c21-49fa-abeb-6746e2292a7d,101,812,3,1,21,7.36187999737,30.0,EDF,Edificación,100,+20,,
6294122,2b1edd34-6c21-49fa-abeb-6746e2292a7d,102,812,4,1,,2.45395999912,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6294123,2b1edd34-6c21-49fa-abeb-6746e2292a7d,104,812,5,1,,2.45395999912,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6294177,2bcbea1b-4218-41bb-a49b-761bfba93960,813,,1,,,1.4512901389,100.0,UDS,Discontinuo,810,28,100,
6294178,2bcbea1b-4218-41bb-a49b-761bfba93960,102,813,2,1,,0.72564506945,50.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6294179,2bcbea1b-4218-41bb-a49b-761bfba93960,121,813,3,1,,0.36282253472,25.0,SNE,Suelo No Edificado,100,,,
6294180,2bcbea1b-4218-41bb-a49b-761bfba93960,101,813,4,1,23,0.29025802778,20.0,EDF,Edificación,100,+20,,
6294181,2bcbea1b-4218-41bb-a49b-761bfba93960,103,813,5,1,,0.07256450694,5.0,LAA,Lámina de Agua Artificial,100,,,
6294185,2bcee124-4720-48db-adfd-c5b9b9795e24,600,,1,,13,625.60078401552,100.0,,No Predefinida,599,+10,,
6294186,2bcee124-4720-48db-adfd-c5b9b9795e24,300,600,2,1,46,218.96027440543,35.0,PST,Pastizal,99,"44,45,46,47",,
6294187,2bcee124-4720-48db-adfd-c5b9b9795e24,333,600,3,1,49,187.68023520466,30.0,SDN,Suelo Desnudo,330,"44,48,49",,
6294188,2bcee124-4720-48db-adfd-c5b9b9795e24,320,600,4,1,,93.84011760233,15.0,MTR,Matorral,99,"41,44,45,46",,
6294189,2bcee124-4720-48db-adfd-c5b9b9795e24,223,600,5,1,31,62.56007840155,10.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6294190,2bcee124-4720-48db-adfd-c5b9b9795e24,316,600,6,1,,62.56007840155,10.0,CNF,Coniferas,310,40,,
6294203,2c27dd5a-68f9-46c4-b4b8-9d10fca11a04,813,,1,,,6.27747343408,100.0,UDS,Discontinuo,810,28,100,
6294204,2c27dd5a-68f9-46c4-b4b8-9d10fca11a04,101,813,2,1,23,1.56936835852,25.0,EDF,Edificación,100,+20,,
6294205,2c27dd5a-68f9-46c4-b4b8-9d10fca11a04,102,813,3,1,,1.25549468682,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6294206,2c27dd5a-68f9-46c4-b4b8-9d10fca11a04,121,813,4,1,,1.19271995247,19.0,SNE,Suelo No Edificado,100,,,
6294207,2c27dd5a-68f9-46c4-b4b8-9d10fca11a04,104,813,5,1,,1.12994521813,18.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6294208,2c27dd5a-68f9-46c4-b4b8-9d10fca11a04,111,813,6,1,,0.94162101511,15.0,OCT,Otras Construcciones,100,,,
6294209,2c27dd5a-68f9-46c4-b4b8-9d10fca11a04,103,813,7,1,,0.18832420302,3.0,LAA,Lámina de Agua Artificial,100,,,
6294229,2c40afcc-7296-4a7c-9ca9-a33d5776595a,600,,1,,12,62.3251474195,100.0,,No Predefinida,599,+10,,
6294230,2c40afcc-7296-4a7c-9ca9-a33d5776595a,600,600,2,1,11,56.09263267755,90.0,,No Predefinida,599,+10,,
6294231,2c40afcc-7296-4a7c-9ca9-a33d5776595a,320,"600,600",3,"1,2",,33.65557960653,54.0,MTR,Matorral,99,"41,44,45,46",,
6294232,2c40afcc-7296-4a7c-9ca9-a33d5776595a,300,"600,600",4,"1,2",,22.43705307102,36.0,PST,Pastizal,99,"44,45,46,47",,
6294233,2c40afcc-7296-4a7c-9ca9-a33d5776595a,823,600,5,1,,6.23251474195,10.0,IAS,Industrial Aislada,820,28,100,
6294234,2c40afcc-7296-4a7c-9ca9-a33d5776595a,101,"600,823",6,"1,5",25,6.23251474195,10.0,EDF,Edificación,100,+20,,
6294714,355c3649-182e-4fb2-83e3-e69d64d0e5c5,857,,1,,,2.83257978485,100.0,ECL,Cultural,850,28,100,
6294715,355c3649-182e-4fb2-83e3-e69d64d0e5c5,101,857,2,1,21,2.40769281713,85.0,EDF,Edificación,100,+20,,
6294716,355c3649-182e-4fb2-83e3-e69d64d0e5c5,131,857,3,1,,0.28325797849,10.0,ZEV,Zonas de Extracción o Vertido,100,,,
6294717,355c3649-182e-4fb2-83e3-e69d64d0e5c5,102,857,4,1,,0.14162898924,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6294754,38c157ef-0209-432d-a8b0-db93dbde133f,854,,1,,,4.16716291369,100.0,EDU,Educación,850,28,100,
6294755,38c157ef-0209-432d-a8b0-db93dbde133f,111,854,2,1,,1.25014887411,30.0,OCT,Otras Construcciones,100,,,
6294756,38c157ef-0209-432d-a8b0-db93dbde133f,121,854,3,1,,1.25014887411,30.0,SNE,Suelo No Edificado,100,,,
6294757,38c157ef-0209-432d-a8b0-db93dbde133f,101,854,4,1,21,0.83343258274,20.0,EDF,Edificación,100,+20,,
6294758,38c157ef-0209-432d-a8b0-db93dbde133f,104,854,5,1,,0.62507443705,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6294759,38c157ef-0209-432d-a8b0-db93dbde133f,102,854,6,1,,0.20835814568,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6294824,3d6ea923-5230-49be-b095-cbd5eae2123d,300,,1,,46,50.87483314198,100.0,PST,Pastizal,99,"44,45,46,47",,
6294878,30d531ca-0c79-4ede-ae55-ff1de0afdb7c,223,,1,,"31,35",2.87701141392,100.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6294886,3115aa24-c757-481e-8aca-304040b698e7,600,,1,,12,14.04775019434,100.0,,No Predefinida,599,+10,,
6294887,3115aa24-c757-481e-8aca-304040b698e7,223,600,2,1,31,6.32148758745,45.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6294888,3115aa24-c757-481e-8aca-304040b698e7,300,600,3,1,46,3.51193754859,25.0,PST,Pastizal,99,"44,45,46,47",,
6294889,3115aa24-c757-481e-8aca-304040b698e7,813,600,4,1,,2.80955003887,20.0,UDS,Discontinuo,810,28,100,
6294890,3115aa24-c757-481e-8aca-304040b698e7,121,"600,813",5,"1,4",,1.54525252138,11.0,SNE,Suelo No Edificado,100,,,
6294891,3115aa24-c757-481e-8aca-304040b698e7,101,"600,813",6,"1,4",23,0.70238750972,5.0,EDF,Edificación,100,+20,,
6294892,3115aa24-c757-481e-8aca-304040b698e7,102,"600,813",7,"1,4",,0.42143250583,3.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6294893,3115aa24-c757-481e-8aca-304040b698e7,111,"600,813",8,"1,4",,0.14047750194,1.0,OCT,Otras Construcciones,100,,,
6294894,3115aa24-c757-481e-8aca-304040b698e7,212,600,9,1,31,1.40477501943,10.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6294901,3154ec48-4617-4414-bace-adf7d2d0d60b,851,,1,,,3.59412344434,100.0,EAI,Administrativo Institucional,850,28,100,
6294902,3154ec48-4617-4414-bace-adf7d2d0d60b,101,851,2,1,21,1.25794320552,35.0,EDF,Edificación,100,+20,,
6294903,3154ec48-4617-4414-bace-adf7d2d0d60b,104,851,3,1,,1.0782370333,30.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6294904,3154ec48-4617-4414-bace-adf7d2d0d60b,121,851,4,1,,0.71882468887,20.0,SNE,Suelo No Edificado,100,,,
6294905,3154ec48-4617-4414-bace-adf7d2d0d60b,111,851,5,1,,0.35941234443,10.0,OCT,Otras Construcciones,100,,,
6294906,3154ec48-4617-4414-bace-adf7d2d0d60b,102,851,6,1,,0.17970617222,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6294907,f3812eae-ccf2-4e49-b1b6-1377d3f601e2,841,,1,,,2.15642883019,100.0,TCO,Comercial y Oficinas,840,28,100,
6294908,f3812eae-ccf2-4e49-b1b6-1377d3f601e2,104,841,2,1,,1.29385729811,60.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6294909,f3812eae-ccf2-4e49-b1b6-1377d3f601e2,121,841,3,1,,0.64692864906,30.0,SNE,Suelo No Edificado,100,,,
6294910,f3812eae-ccf2-4e49-b1b6-1377d3f601e2,101,841,4,1,21,0.21564288302,10.0,EDF,Edificación,100,+20,,
6295005,3297c84c-c8e3-423e-a4de-1367a1e8dc3b,600,,1,,11,13.00885323119,100.0,,No Predefinida,599,+10,,
6295006,3297c84c-c8e3-423e-a4de-1367a1e8dc3b,300,600,2,1,46,9.8867284557,76.0,PST,Pastizal,99,"44,45,46,47",,
6295007,3297c84c-c8e3-423e-a4de-1367a1e8dc3b,316,600,3,1,,3.12212477549,24.0,CNF,Coniferas,310,40,,
6295048,32fa0b83-94a7-4b30-9d66-363013ec020b,600,,1,,12,4.91211816919,100.0,,No Predefinida,599,+10,,
6295049,32fa0b83-94a7-4b30-9d66-363013ec020b,212,600,2,1,31,2.4560590846,50.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6295050,32fa0b83-94a7-4b30-9d66-363013ec020b,223,600,3,1,31,2.4560590846,50.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6295074,3383109e-5ac9-432a-8250-08faee781d21,831,,1,,,1.47453793019,100.0,PAG,"Agrícola, Ganadero",830,28,100,
6295075,3383109e-5ac9-432a-8250-08faee781d21,121,831,2,1,,0.95844965462,65.0,SNE,Suelo No Edificado,100,,,
6295076,3383109e-5ac9-432a-8250-08faee781d21,101,831,3,1,21,0.29490758604,20.0,EDF,Edificación,100,+20,,
6295077,3383109e-5ac9-432a-8250-08faee781d21,111,831,4,1,,0.22118068953,15.0,OCT,Otras Construcciones,100,,,
6295203,3534fc97-8c08-4668-9a6e-8981452fcdbb,858,,1,,,1.47549439175,100.0,EDP,Deportivo,850,28,100,
6295204,3534fc97-8c08-4668-9a6e-8981452fcdbb,111,858,2,1,,1.25417023299,85.0,OCT,Otras Construcciones,100,,,
6295205,3534fc97-8c08-4668-9a6e-8981452fcdbb,102,858,3,1,,0.14754943918,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6295206,3534fc97-8c08-4668-9a6e-8981452fcdbb,101,858,4,1,21,0.07377471959,5.0,EDF,Edificación,100,+20,,
6295301,595520f6-8b00-4372-a382-525cfa59176f,600,,1,,12,23.63574743309,100.0,,No Predefinida,599,+10,,
6295302,595520f6-8b00-4372-a382-525cfa59176f,813,600,2,1,,11.81787371655,50.0,UDS,Discontinuo,810,28,100,
6295303,595520f6-8b00-4372-a382-525cfa59176f,121,"600,813",3,"1,2",,3.54536211496,15.0,SNE,Suelo No Edificado,100,,,
6295304,595520f6-8b00-4372-a382-525cfa59176f,101,"600,813",4,"1,2",22,2.95446842914,12.5,EDF,Edificación,100,+20,,
6295305,595520f6-8b00-4372-a382-525cfa59176f,104,"600,813",5,"1,2",,2.95446842914,12.5,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6295306,595520f6-8b00-4372-a382-525cfa59176f,102,"600,813",6,"1,2",,2.36357474331,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6295307,595520f6-8b00-4372-a382-525cfa59176f,223,600,7,1,31,8.27251160158,35.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6295308,595520f6-8b00-4372-a382-525cfa59176f,212,600,8,1,32,3.54536211496,15.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6295381,366ae179-293e-41cc-a0d4-7a1574011ea9,600,,1,,11,367.35950404704,100.0,,No Predefinida,599,+10,,
6295382,366ae179-293e-41cc-a0d4-7a1574011ea9,300,600,2,1,46,293.88760323763,80.0,PST,Pastizal,99,"44,45,46,47",,
6295383,366ae179-293e-41cc-a0d4-7a1574011ea9,320,600,3,1,46,73.47190080941,20.0,MTR,Matorral,99,"41,44,45,46",,
6295407,37e05537-64ef-4df8-8761-2f5d38bf5c63,600,,1,,11,60.57122352134,100.0,,No Predefinida,599,+10,,
6295408,37e05537-64ef-4df8-8761-2f5d38bf5c63,320,600,2,1,,27.2570505846,45.0,MTR,Matorral,99,"41,44,45,46",,
6295409,37e05537-64ef-4df8-8761-2f5d38bf5c63,316,600,3,1,,21.19992823247,35.0,CNF,Coniferas,310,40,,
6295410,37e05537-64ef-4df8-8761-2f5d38bf5c63,300,600,4,1,,12.11424470427,20.0,PST,Pastizal,99,"44,45,46,47",,
6295442,38524ee9-4d55-4bd8-a486-c6b17ba3baf5,600,,1,,11,24.42972578426,100.0,,No Predefinida,599,+10,,
6295443,38524ee9-4d55-4bd8-a486-c6b17ba3baf5,300,600,2,1,,21.98675320583,90.0,PST,Pastizal,99,"44,45,46,47",,
6295444,38524ee9-4d55-4bd8-a486-c6b17ba3baf5,320,600,3,1,,2.44297257843,10.0,MTR,Matorral,99,"41,44,45,46",,
6295571,5a659346-0a89-4fb0-b788-15020b5919fc,121,,1,,,2.4024226447,100.0,SNE,Suelo No Edificado,100,,,
6295583,5106f506-8ab7-467a-94ed-7398f2b0d76c,600,,1,,11,6.23215803575,100.0,,No Predefinida,599,+10,,
6295584,5106f506-8ab7-467a-94ed-7398f2b0d76c,300,600,2,1,,3.11607901788,50.0,PST,Pastizal,99,"44,45,46,47",,
6295585,5106f506-8ab7-467a-94ed-7398f2b0d76c,316,600,3,1,,2.4928632143,40.0,CNF,Coniferas,310,40,,
6295586,5106f506-8ab7-467a-94ed-7398f2b0d76c,320,600,4,1,,0.62321580358,10.0,MTR,Matorral,99,"41,44,45,46",,
6295587,5107db9c-6bf6-4a65-b89d-4dfa1cd3c661,300,,1,,,14.80650082047,100.0,PST,Pastizal,99,"44,45,46,47",,
6295695,3960c087-610a-4265-be5b-1f33b5aca346,600,,1,,11,2.88340307373,100.0,,No Predefinida,599,+10,,
6295696,3960c087-610a-4265-be5b-1f33b5aca346,300,600,2,1,,2.01838215161,70.0,PST,Pastizal,99,"44,45,46,47",,
6295697,3960c087-610a-4265-be5b-1f33b5aca346,316,600,3,1,,0.86502092212,30.0,CNF,Coniferas,310,40,,
6295699,3db1e820-3d0e-4659-8f1c-edab754ecd96,813,,1,,,1.23425347778,100.0,UDS,Discontinuo,810,28,100,
6295700,3db1e820-3d0e-4659-8f1c-edab754ecd96,121,813,2,1,,0.61712673889,50.0,SNE,Suelo No Edificado,100,,,
6295701,3db1e820-3d0e-4659-8f1c-edab754ecd96,101,813,3,1,23,0.30856336945,25.0,EDF,Edificación,100,+20,,
6295702,3db1e820-3d0e-4659-8f1c-edab754ecd96,102,813,4,1,,0.30856336945,25.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6295710,40d0295a-1fca-4e56-b106-1af8092e7c9d,300,,1,,46,21.18940010722,100.0,PST,Pastizal,99,"44,45,46,47",,
6295907,3b399490-0dc8-405b-9691-b84774f5751e,813,,1,,,9.05639165411,100.0,UDS,Discontinuo,810,28,100,
6295908,3b399490-0dc8-405b-9691-b84774f5751e,101,813,2,1,23,2.71691749623,30.0,EDF,Edificación,100,+20,,
6295909,3b399490-0dc8-405b-9691-b84774f5751e,102,813,3,1,,2.26409791353,25.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6295910,3b399490-0dc8-405b-9691-b84774f5751e,104,813,4,1,,1.81127833082,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6295911,3b399490-0dc8-405b-9691-b84774f5751e,121,813,5,1,,1.08676699849,12.0,SNE,Suelo No Edificado,100,,,
6295912,3b399490-0dc8-405b-9691-b84774f5751e,111,813,6,1,,0.72451133233,8.0,OCT,Otras Construcciones,100,,,
6295913,3b399490-0dc8-405b-9691-b84774f5751e,103,813,7,1,,0.45281958271,5.0,LAA,Lámina de Agua Artificial,100,,,
6295931,4c151ec0-5be2-4c0e-9c9e-370b72e57bc5,300,,1,,46,24.02486901847,100.0,PST,Pastizal,99,"44,45,46,47",,
6295968,4820d50d-07e7-46b4-be42-ac5eb45ad421,860,,1,,,4.26009201173,100.0,EPU,Parque Urbano,850,28,100,
6295969,4820d50d-07e7-46b4-be42-ac5eb45ad421,102,860,2,1,,2.55605520704,60.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6295970,4820d50d-07e7-46b4-be42-ac5eb45ad421,121,860,3,1,,1.4910322041,35.0,SNE,Suelo No Edificado,100,,,
6295971,4820d50d-07e7-46b4-be42-ac5eb45ad421,104,860,4,1,,0.21300460059,5.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6295978,48317b80-4b56-44fd-9dba-240bb4f127f3,300,,1,,46,13.67540177385,100.0,PST,Pastizal,99,"44,45,46,47",,
6296119,39f9b8fb-fa0d-47d6-ba1b-54670ff2ad0f,600,,1,,11,20.69595382743,100.0,,No Predefinida,599,+10,,
6296120,39f9b8fb-fa0d-47d6-ba1b-54670ff2ad0f,333,600,2,1,49,14.4871676792,70.0,SDN,Suelo Desnudo,330,"44,48,49",,
6296121,39f9b8fb-fa0d-47d6-ba1b-54670ff2ad0f,300,600,3,1,,5.17398845686,25.0,PST,Pastizal,99,"44,45,46,47",,
6296122,39f9b8fb-fa0d-47d6-ba1b-54670ff2ad0f,320,600,4,1,,1.03479769137,5.0,MTR,Matorral,99,"41,44,45,46",,
6296289,3b470616-87d9-4e2c-ab43-9728efc20d0a,212,,1,,31,4.2524877258,100.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6296308,3babce58-c4e8-46d9-946f-d0d145c1ac80,300,,1,,46,16.71039344272,100.0,PST,Pastizal,99,"44,45,46,47",,
6296316,3bc36f3c-d2f5-4c75-a9e4-350bfe4abe54,813,,1,,,2.74955935506,100.0,UDS,Discontinuo,810,28,100,
6296317,3bc36f3c-d2f5-4c75-a9e4-350bfe4abe54,121,813,2,1,,1.64973561303,60.0,SNE,Suelo No Edificado,100,,,
6296318,3bc36f3c-d2f5-4c75-a9e4-350bfe4abe54,101,813,3,1,23,0.68738983876,25.0,EDF,Edificación,100,+20,,
6296319,3bc36f3c-d2f5-4c75-a9e4-350bfe4abe54,102,813,4,1,,0.27495593551,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6296320,3bc36f3c-d2f5-4c75-a9e4-350bfe4abe54,104,813,5,1,,0.13747796775,5.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6296375,3777f703-5236-4fed-b325-4c4df863dc90,600,,1,,12,31.28061397094,100.0,,No Predefinida,599,+10,,
6296376,3777f703-5236-4fed-b325-4c4df863dc90,300,600,2,1,46,26.5885218753,85.0,PST,Pastizal,99,"44,45,46,47",,
6296377,3777f703-5236-4fed-b325-4c4df863dc90,823,600,3,1,,4.69209209564,15.0,IAS,Industrial Aislada,820,28,100,
6296378,3777f703-5236-4fed-b325-4c4df863dc90,121,"600,823",4,"1,3",,3.28446446695,10.5,SNE,Suelo No Edificado,100,,,
6296379,3777f703-5236-4fed-b325-4c4df863dc90,101,"600,823",5,"1,3",25,1.40762762869,4.5,EDF,Edificación,100,+20,,
6296519,476e0836-5081-465b-836c-455e5976845e,821,,1,,,89.95005224502,100.0,IPO,Polígono Industrial Ordenado,820,28,100,
6296520,476e0836-5081-465b-836c-455e5976845e,101,821,2,1,25,76.45754440827,85.0,EDF,Edificación,100,+20,,
6296521,476e0836-5081-465b-836c-455e5976845e,104,821,3,1,,13.49250783675,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6296563,690b36ad-c406-4ef8-8b54-083b16e2e014,333,,1,,49,27.36738324803,100.0,SDN,Suelo Desnudo,330,"44,48,49",,
6296602,52fd83b2-fac3-44e7-852c-1101ae286dbe,600,,1,,12,8.23928537582,100.0,,No Predefinida,599,+10,,
6296603,52fd83b2-fac3-44e7-852c-1101ae286dbe,300,600,2,1,46,7.41535683824,90.0,PST,Pastizal,99,"44,45,46,47",,
6296604,52fd83b2-fac3-44e7-852c-1101ae286dbe,103,600,3,1,,0.82392853758,10.0,LAA,Lámina de Agua Artificial,100,,,
6296716,3c7905ec-3f03-449c-86ec-952cb8aa92a2,833,,1,,,4.32501407506,100.0,PMX,Minero Extractivo,830,28,100,
6296717,3c7905ec-3f03-449c-86ec-952cb8aa92a2,131,833,2,1,,4.32501407506,100.0,ZEV,Zonas de Extracción o Vertido,100,,,
6296748,495df3e2-6d17-42d6-a491-2e75717c3648,812,,1,,,14.81946431936,100.0,UEN,Ensanche,810,28,100,
6296749,495df3e2-6d17-42d6-a491-2e75717c3648,101,812,2,1,22,10.37362502355,70.0,EDF,Edificación,100,+20,,
6296750,495df3e2-6d17-42d6-a491-2e75717c3648,104,812,3,1,,1.92653036152,13.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6296751,495df3e2-6d17-42d6-a491-2e75717c3648,121,812,4,1,,1.77833571832,12.0,SNE,Suelo No Edificado,100,,,
6296752,495df3e2-6d17-42d6-a491-2e75717c3648,102,812,5,1,,0.74097321597,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6296837,3fe9ba4a-0760-4541-bcd1-da06c997ed58,860,,1,,,2.55091067094,100.0,EPU,Parque Urbano,850,28,100,
6296838,3fe9ba4a-0760-4541-bcd1-da06c997ed58,102,860,2,1,,2.1682740703,85.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6296839,3fe9ba4a-0760-4541-bcd1-da06c997ed58,104,860,3,1,,0.38263660064,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6296840,3fee2a2c-782c-4bf7-aa63-5e7d6027b98f,823,,1,,,14.61681478058,100.0,IAS,Industrial Aislada,820,28,100,
6296841,3fee2a2c-782c-4bf7-aa63-5e7d6027b98f,131,823,2,1,,8.77008886835,60.0,ZEV,Zonas de Extracción o Vertido,100,,,
6296842,3fee2a2c-782c-4bf7-aa63-5e7d6027b98f,101,823,3,1,25,2.92336295612,20.0,EDF,Edificación,100,+20,,
6296843,3fee2a2c-782c-4bf7-aa63-5e7d6027b98f,104,823,4,1,,2.92336295612,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6297068,5539a101-d32e-444e-b552-c66c3d00780c,300,,1,,,6.25396542496,100.0,PST,Pastizal,99,"44,45,46,47",,
6297107,4cc05147-a3e2-4f50-b04a-edc09d1bcf88,300,,1,,46,2.6250848843,100.0,PST,Pastizal,99,"44,45,46,47",,
6297130,51934823-bf03-4140-9ba6-ec7c00271411,600,,1,,12,1.59091627466,100.0,,No Predefinida,599,+10,,
6297131,51934823-bf03-4140-9ba6-ec7c00271411,860,600,2,1,,1.19318720599,75.0,EPU,Parque Urbano,850,28,100,
6297132,51934823-bf03-4140-9ba6-ec7c00271411,102,"600,860",3,"1,2",,0.95454976479,60.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6297133,51934823-bf03-4140-9ba6-ec7c00271411,104,"600,860",4,"1,2",,0.2386374412,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6297134,51934823-bf03-4140-9ba6-ec7c00271411,851,600,5,1,,0.39772906866,25.0,EAI,Administrativo Institucional,850,28,100,
6297135,51934823-bf03-4140-9ba6-ec7c00271411,101,"600,851",6,"1,5",21,0.31818325493,20.0,EDF,Edificación,100,+20,,
6297136,51934823-bf03-4140-9ba6-ec7c00271411,104,"600,851",7,"1,5",,0.07954581373,5.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6297181,3e8f5076-c1f9-4383-9fc2-c5bb54ec3d47,223,,1,,31,6.54384211558,100.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6297196,3ea7c511-99fa-42af-83b5-a0eb414ed12f,833,,1,,,131.17874332991,100.0,PMX,Minero Extractivo,830,28,100,
6297197,3ea7c511-99fa-42af-83b5-a0eb414ed12f,131,833,2,1,,118.06086899692,90.0,ZEV,Zonas de Extracción o Vertido,100,,,
6297198,3ea7c511-99fa-42af-83b5-a0eb414ed12f,103,833,3,1,,13.11787433299,10.0,LAA,Lámina de Agua Artificial,100,,,
6297272,3edc6a0c-7ce3-45eb-bd6c-b2f9a0827eb5,103,,1,,,0.96578889085,100.0,LAA,Lámina de Agua Artificial,100,,,
6297297,3fc2cca0-4bf3-48b8-bc62-6b4f96b88fe2,600,,1,,12,16.39443786626,100.0,,No Predefinida,599,+10,,
6297298,3fc2cca0-4bf3-48b8-bc62-6b4f96b88fe2,223,600,2,1,31,13.11555029301,80.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6297299,3fc2cca0-4bf3-48b8-bc62-6b4f96b88fe2,212,600,3,1,31,3.27888757325,20.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6297305,43bcdda5-e254-4214-b2f7-afa286cd6473,600,,1,,12,5.66406749554,100.0,,No Predefinida,599,+10,,
6297306,43bcdda5-e254-4214-b2f7-afa286cd6473,212,600,2,1,32,4.81445737121,85.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6297307,43bcdda5-e254-4214-b2f7-afa286cd6473,232,600,3,1,31,0.56640674955,10.0,LOL,Olivar,220,"+30,35,36",,
6297308,43bcdda5-e254-4214-b2f7-afa286cd6473,103,600,4,1,,0.28320337478,5.0,LAA,Lámina de Agua Artificial,100,,,
